YOB,Name,mFrequency,fFrequency,mForF
1978,Casey,8,5,1.6
1979,Jessie,7,5,1.4
1979,Kelly,7,29,0.241
1979,Shannon,6,28,0.214
1980,Casey,17,6,2.833
1980,Jamie,6,34,0.176
1980,Morgan,5,5,1.0
1981,Ryan,86,5,17.2
1981,Jamie,8,33,0.242
1981,Kelly,8,25,0.32
1982,Casey,13,7,1.857
1982,Jamie,9,37,0.243
1982,Morgan,8,16,0.5
1982,Kelly,7,27,0.259
1982,Robin,6,13,0.462
1982,Dana,5,7,0.714
1983,Casey,9,11,0.818
1983,Jamie,6,39,0.154
1983,Kelly,6,26,0.231
1983,Morgan,6,7,0.857
1984,Jesse,42,5,8.4
1984,Casey,25,7,3.571
1984,Jamie,8,42,0.19
1984,Kelly,8,22,0.364
1984,Morgan,5,14,0.357
1985,Jordan,21,7,3.0
1985,Casey,15,6,2.5
1985,Morgan,7,10,0.7
1985,Jessie,6,5,1.2
