YOB,Name,mFrequency,fFrequency,mForF
1954,Kim,44,15,2.933
1954,Leslie,32,7,4.571
1954,Lynn,30,26,1.154
1954,Lee,27,5,5.4
1954,Kerry,13,9,1.444
1954,Robin,12,19,0.632
1954,Jan,8,24,0.333
1955,Terry,87,14,6.214
1955,Kim,51,29,1.759
1955,Lee,31,11,2.818
1955,Lynn,27,39,0.692
1955,Leslie,26,11,2.364
1955,Robin,17,18,0.944
1955,Jan,7,22,0.318
1955,Darcy,5,10,0.5
1955,Tracy,5,6,0.833
1956,Terry,116,9,12.889
1956,Kim,59,46,1.283
1956,Kelly,30,5,6.0
1956,Lynn,28,21,1.333
1956,Leslie,24,6,4.0
1956,Lee,21,6,3.5
1956,Robin,18,16,1.125
1956,Tracy,8,15,0.533
1957,Terry,87,12,7.25
1957,Kim,50,66,0.758
1957,Lee,30,5,6.0
1957,Lynn,29,27,1.074
1957,Kelly,26,8,3.25
1957,Leslie,22,19,1.158
1957,Robin,20,23,0.87
1957,Dana,8,8,1.0
1957,Tracy,8,9,0.889
1957,Jamie,5,5,1.0
1958,Terry,105,11,9.545
1958,Kelly,30,16,1.875
1958,Lee,26,5,5.2
1958,Leslie,25,15,1.667
1958,Kim,23,58,0.397
1958,Lynn,17,16,1.062
1958,Dana,16,5,3.2
1958,Robin,16,17,0.941
1958,Tracy,12,11,1.091
1958,Jamie,8,6,1.333
1958,Kerry,8,5,1.6
1958,Jan,5,18,0.278
1958,Jody,5,16,0.312
1959,Terry,79,15,5.267
1959,Kelly,45,36,1.25
1959,Lee,28,6,4.667
1959,Leslie,19,16,1.188
1959,Robin,18,29,0.621
1959,Lynn,17,22,0.773
1959,Kim,16,66,0.242
1959,Shawn,15,6,2.5
1959,Dana,11,5,2.2
1959,Jody,10,13,0.769
1959,Tracy,8,25,0.32
1959,Kerry,7,7,1.0
1959,Darcy,5,9,0.556
1960,Terry,86,9,9.556
1960,Dale,76,5,15.2
1960,Kelly,50,58,0.862
1960,Kim,21,62,0.339
1960,Leslie,21,12,1.75
1960,Tracy,18,40,0.45
1960,Jody,16,23,0.696
1960,Kerry,11,7,1.571
1960,Lynn,11,25,0.44
1960,Robin,10,58,0.172
1960,Darcy,7,6,1.167
1960,Jamie,5,12,0.417
1961,Terry,69,13,5.308
1961,Kelly,58,45,1.289
1961,Kerry,18,5,3.6
1961,Kim,15,67,0.224
1961,Shawn,14,7,2.0
1961,Lynn,13,23,0.565
1961,Dana,11,6,1.833
1961,Tracy,11,33,0.333
1961,Jamie,10,7,1.429
1961,Jody,10,16,0.625
1961,Robin,10,34,0.294
1961,Leslie,9,17,0.529
1961,Darcy,7,12,0.583
1961,Kris,6,6,1.0
1962,Terry,66,18,3.667
1962,Kelly,47,44,1.068
1962,Tracy,21,38,0.553
1962,Leslie,17,16,1.062
1962,Robin,15,49,0.306
1962,Lynn,14,24,0.583
1962,Kim,12,52,0.231
1962,Shannon,9,5,1.8
1962,Dana,7,14,0.5
1962,Darcy,6,8,0.75
1962,Jamie,6,13,0.462
1963,Terry,55,10,5.5
1963,Kelly,49,49,1.0
1963,Lynn,14,20,0.7
1963,Robin,13,30,0.433
1963,Tracy,13,34,0.382
1963,Lee,12,5,2.4
1963,Leslie,11,19,0.579
1963,Jody,10,23,0.435
1963,Shannon,9,15,0.6
1963,Dana,8,6,1.333
1963,Kim,8,46,0.174
1963,Darcy,7,17,0.412
1963,Jamie,7,8,0.875
1963,Stacy,5,15,0.333
1964,Terry,47,5,9.4
1964,Kelly,39,36,1.083
1964,Kerry,15,5,3.0
1964,Leslie,15,11,1.364
1964,Jamie,12,12,1.0
1964,Lynn,12,21,0.571
1964,Tracy,9,34,0.265
1964,Tracey,6,11,0.545
1964,Dana,5,18,0.278
1964,Robin,5,44,0.114
1964,Shannon,5,17,0.294
1965,Terry,46,5,9.2
1965,Shawn,35,5,7.0
1965,Kelly,28,36,0.778
1965,Chris,16,6,2.667
1965,Tracy,15,37,0.405
1965,Leslie,14,10,1.4
1965,Kerry,13,11,1.182
1965,Shannon,12,18,0.667
1965,Jamie,9,5,1.8
1965,Lynn,8,19,0.421
1965,Robin,8,33,0.242
1965,Dana,7,11,0.636
1965,Darcy,5,14,0.357
1965,Jody,5,20,0.25
1965,Kim,5,51,0.098
1966,Kelly,31,38,0.816
1966,Dana,14,9,1.556
1966,Kerry,12,7,1.714
1966,Lynn,10,12,0.833
1966,Leslie,9,7,1.286
1966,Kim,8,31,0.258
1966,Shannon,8,18,0.444
1966,Robin,7,29,0.241
1966,Stacey,6,18,0.333
1966,Stacy,6,18,0.333
1966,Tracy,6,46,0.13
1966,Kris,5,8,0.625
